cls_type_id,code,parent_code,name,color
7,04.013.0062.0126,04.013.0062,ГЕРМЕТИКИ,CCCCCC
7,04.013.0062.0307,04.013.0062,КЛЕИ ДРУГИЕ,CCCCCC
7,04.013.0062.0308,04.013.0062,КЛЕИ КЛАССИЧЕСКИЕ,CCCCCC
7,04.013.0062.0309,04.013.0062,КЛЕИ СЕКУНДНЫЕ,CCCCCC
7,04.013.0152.0003,04.013.0152,АБРАЗИВНО-ШЛИФОВАЛЬНЫЙ ИНСТРУМЕНТ,CCCCCC
7,04.013.0152.0205,04.013.0152,ДРУГОЕ ИНСТРУМЕНТ,CCCCCC
7,04.013.0152.0258,04.013.0152,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,CCCCCC
7,04.013.0152.0434,04.013.0152,МАЛЯРНЫЙ ИНСТРУМЕНТ,CCCCCC
7,04.013.0152.0513,04.013.0152,"НАБОРЫ ИНСТРУМЕНТОВ, ЯЩИКИ, ЛЕСТНИЦЫ",CCCCCC
7,04.013.0152.0816,04.013.0152,СТОЛЯРНО-СЛЕСАРНЫЙ ИНСТРУМЕНТ,CCCCCC
7,04.013.0152.0890,04.013.0152,УДАРНО-ЗАБИВНОЙ И СВЕРЛИЛЬНЫЙ ИНСТРУМЕНТ,CCCCCC
7,04.013.0152.0950,04.013.0152,ШТУКАТУРНО-ОТДЕЛОЧНЫЙ ИНСТРУМЕНТ,CCCCCC
7,04.013.0220.0175,04.013.0220,ДРЕЛИ,CCCCCC
7,04.013.0220.0218,04.013.0220,ДРУГОЙ ЭЛЕКТРОИНСТРУМЕНТ,CCCCCC
7,04.013.0220.0552,04.013.0220,ОТВЕРТКИ АККУМУЛЯТОРНЫЕ,CCCCCC
7,04.013.0220.0578,04.013.0220,ПЕРФОРАТОРЫ,CCCCCC
7,04.013.0220.0951,04.013.0220,ШУРУПОВЕРТЫ,CCCCCC
7,04.013.0220.0958,04.013.0220,ЭЛЕКТРОЛОБЗИКИ,CCCCCC
7,04.014.0058.0014,04.014.0058,АЛЬБОМЫ И ПАПКИ ДЛЯ ЧЕРЧЕНИЯ,CCCCCC
7,04.014.0058.0015,04.014.0058,АЛЬБОМЫ И ТЕТРАДИ ДЛЯ РИСОВАНИЯ,CCCCCC
7,04.014.0058.0016,04.014.0058,БУМАГА ДЛЯ ЗАПИСЕЙ,CCCCCC
7,04.014.0059.0001,04.014.0059,СТОЛЫ ОФИСНЫЕ,CCCCCC
7,04.015.0001.0001,04.015.0001,ДРУГОЕ ДЕТСКОЕ БЕЛЬЕ,CCCCCC
7,05.001.0001.0001,05.001.0001,ПРОДУКЦИЯ ГРИЛЬ МЯСО (СП),CCCCCC
7,05.001.0001,05.001.0001,КУЛИНАРИЯ ПРОИЗВОДСТВО,CCCCCC
